# x | height h | flow rates qx | qz
0.00000000  0.20236710  -0.19960128  -0.00000123
1.00000000  0.20262583  -0.19984934  -0.00000115
2.00000000  0.20288455  -0.20009740  -0.00000107
3.00000000  0.20317464  -0.20037538  -0.00000081
4.00000000  0.20347531  -0.20066313  -0.00000102
5.00000000  0.20380239  -0.20097595  -0.00000096
6.00000000  0.20414999  -0.20130843  -0.00000119
7.00000000  0.20452501  -0.20166732  -0.00000119
8.00000000  0.20492497  -0.20205033  -0.00000121
9.00000000  0.20535037  -0.20245755  -0.00000109
10.00000000  0.20579971  -0.20288746  -0.00000100
11.00000000  0.20627390  -0.20334083  -0.00000090
12.00000000  0.20677355  -0.20381849  -0.00000086
13.00000000  0.20729910  -0.20432106  -0.00000082
14.00000000  0.20784982  -0.20484763  -0.00000076
15.00000000  0.20842505  -0.20539740  -0.00000068
16.00000000  0.20902374  -0.20596936  -0.00000061
17.00000000  0.20964561  -0.20656335  -0.00000055
18.00000000  0.21029010  -0.20717901  -0.00000050
19.00000000  0.21095563  -0.20781459  -0.00000045
20.00000000  0.21164079  -0.20846863  -0.00000041
21.00000000  0.21234539  -0.20914082  -0.00000037
22.00000000  0.21306977  -0.20983171  -0.00000033
23.00000000  0.21381338  -0.21054095  -0.00000027
24.00000000  0.21457364  -0.21126597  -0.00000023
25.00000000  0.21534878  -0.21200469  -0.00000019
26.00000000  0.21613809  -0.21275653  -0.00000016
27.00000000  0.21694158  -0.21352156  -0.00000015
28.00000000  0.21775900  -0.21429983  -0.00000013
29.00000000  0.21858837  -0.21508934  -0.00000010
30.00000000  0.21942806  -0.21588822  -0.00000007
31.00000000  0.22027656  -0.21669509  -0.00000005
32.00000000  0.22113317  -0.21750918  -0.00000004
33.00000000  0.22199786  -0.21833077  -0.00000004
34.00000000  0.22287050  -0.21915990  -0.00000003
35.00000000  0.22374877  -0.21999423  -0.00000001
36.00000000  0.22462872  -0.22082964  0.00000001
37.00000000  0.22550693  -0.22166283  0.00000001
38.00000000  0.22638389  -0.22249404  0.00000000
39.00000000  0.22726372  -0.22332749  -0.00000001
40.00000000  0.22814840  -0.22416559  -0.00000001
41.00000000  0.22903635  -0.22500703  -0.00000001
42.00000000  0.22992282  -0.22584711  -0.00000000
43.00000000  0.23080128  -0.22667956  0.00000000
44.00000000  0.23166403  -0.22749701  0.00000001
45.00000000  0.23250401  -0.22829247  0.00000001
46.00000000  0.23331618  -0.22906131  0.00000001
47.00000000  0.23409779  -0.22980106  0.00000002
48.00000000  0.23484565  -0.23050892  0.00000003
49.00000000  0.23555581  -0.23118117  0.00000005
50.00000000  0.23622257  -0.23181252  0.00000008
51.00000000  0.23683719  -0.23239478  0.00000014
52.00000000  0.23739035  -0.23291908  0.00000022
53.00000000  0.23787251  -0.23337637  0.00000036
54.00000000  0.23827493  -0.23375833  0.00000058
55.00000000  0.23858915  -0.23405692  0.00000093
56.00000000  0.23880744  -0.23426461  0.00000150
57.00000000  0.23892529  -0.23437701  0.00000245
58.00000000  0.23894671  -0.23439756  0.00000360
59.00000000  0.23894548  -0.23439635  0.00000056
60.00000000  0.23894821  -0.23439871  -0.00000258
61.00000000  0.23895656  -0.23440616  -0.00000489
62.00000000  0.23897429  -0.23442216  -0.00000638
63.00000000  0.23900512  -0.23445038  -0.00000717
64.00000000  0.23905301  -0.23449457  -0.00000744
65.00000000  0.23912162  -0.23455833  -0.00000738
66.00000000  0.23921449  -0.23464480  -0.00000716
67.00000000  0.23933560  -0.23475771  -0.00000688
68.00000000  0.23948844  -0.23490058  -0.00000656
69.00000000  0.23967649  -0.23507647  -0.00000619
70.00000000  0.23990272  -0.23528834  -0.00000572
71.00000000  0.24016948  -0.23553836  -0.00000511
72.00000000  0.24047802  -0.23582783  -0.00000437
73.00000000  0.24082856  -0.23615685  -0.00000352
74.00000000  0.24121998  -0.23652455  -0.00000260
75.00000000  0.24164975  -0.23692851  -0.00000167
76.00000000  0.24211305  -0.23736447  -0.00000077
77.00000000  0.24260281  -0.23782553  0.00000001
78.00000000  0.24311000  -0.23830314  0.00000064
79.00000000  0.24362329  -0.23878704  0.00000107
80.00000000  0.24412853  -0.23926385  0.00000136
81.00000000  0.24460636  -0.23971546  0.00000166
82.00000000  0.24503350  -0.24011976  0.00000217
83.00000000  0.24538568  -0.24045356  0.00000309
84.00000000  0.24563965  -0.24069478  0.00000467
85.00000000  0.24577533  -0.24082404  0.00000717
86.00000000  0.24578875  -0.24083738  0.00000988
87.00000000  0.24578790  -0.24083680  0.00000714
88.00000000  0.24578804  -0.24083692  0.00000385
89.00000000  0.24578866  -0.24083750  0.00000146
90.00000000  0.24579014  -0.24083887  -0.00000004
91.00000000  0.24579284  -0.24084140  -0.00000075
92.00000000  0.24579687  -0.24084523  -0.00000093
93.00000000  0.24580267  -0.24085064  -0.00000081
94.00000000  0.24581040  -0.24085790  -0.00000055
95.00000000  0.24582019  -0.24086709  -0.00000028
96.00000000  0.24583218  -0.24087839  -0.00000004
97.00000000  0.24584630  -0.24089172  0.00000016
98.00000000  0.24586210  -0.24090675  0.00000035
99.00000000  0.24587849  -0.24092253  0.00000056
100.00000000  0.24589331  -0.24093693  0.00000082
101.00000000  0.24590333  -0.24094689  0.00000121
102.00000000  0.24590522  -0.24094917  0.00000175
103.00000000  0.24590413  -0.24094857  0.00000186
104.00000000  0.24590114  -0.24094614  0.00000181
105.00000000  0.24589545  -0.24094102  0.00000171
106.00000000  0.24588646  -0.24093266  0.00000157
107.00000000  0.24587388  -0.24092084  0.00000146
108.00000000  0.24585760  -0.24090554  0.00000145
109.00000000  0.24583718  -0.24088639  0.00000158
110.00000000  0.24581186  -0.24086282  0.00000187
111.00000000  0.24578007  -0.24083348  0.00000229
112.00000000  0.24573922  -0.24079591  0.00000277
113.00000000  0.24568632  -0.24074718  0.00000318
114.00000000  0.24561869  -0.24068451  0.00000338
115.00000000  0.24553506  -0.24060652  0.00000333
116.00000000  0.24543488  -0.24051306  0.00000316
117.00000000  0.24531703  -0.24040313  0.00000298
118.00000000  0.24517928  -0.24027464  0.00000283
119.00000000  0.24502032  -0.24012598  0.00000272
120.00000000  0.24483913  -0.23995647  0.00000266
121.00000000  0.24463448  -0.23976503  0.00000261
122.00000000  0.24440475  -0.23955001  0.00000253
123.00000000  0.24414864  -0.23931000  0.00000239
124.00000000  0.24386576  -0.23904483  0.00000219
125.00000000  0.24355581  -0.23875415  0.00000194
126.00000000  0.24321882  -0.23843783  0.00000170
127.00000000  0.24285527  -0.23809639  0.00000144
128.00000000  0.24246651  -0.23773104  0.00000122
129.00000000  0.24205317  -0.23734263  0.00000103
130.00000000  0.24161512  -0.23693086  0.00000085
131.00000000  0.24115334  -0.23649622  0.00000065
132.00000000  0.24067098  -0.23604174  0.00000046
133.00000000  0.24017164  -0.23557118  0.00000029
134.00000000  0.23965859  -0.23508760  0.00000015
135.00000000  0.23913442  -0.23459339  0.00000007
136.00000000  0.23860092  -0.23409028  0.00000002
137.00000000  0.23806013  -0.23358011  -0.00000000
138.00000000  0.23751365  -0.23306443  0.00000001
139.00000000  0.23696235  -0.23254408  0.00000003
140.00000000  0.23640637  -0.23201920  0.00000005
141.00000000  0.23584591  -0.23148988  0.00000006
142.00000000  0.23528075  -0.23095603  0.00000008
143.00000000  0.23471025  -0.23041691  0.00000009
144.00000000  0.23413338  -0.22987169  0.00000011
145.00000000  0.23354900  -0.22931916  0.00000013
146.00000000  0.23295596  -0.22875832  0.00000015
147.00000000  0.23235331  -0.22818819  0.00000016
148.00000000  0.23174031  -0.22760814  0.00000016
149.00000000  0.23111665  -0.22701782  0.00000015
150.00000000  0.23048231  -0.22641724  0.00000013
151.00000000  0.22983754  -0.22580659  0.00000010
152.00000000  0.22918318  -0.22518669  0.00000007
153.00000000  0.22852027  -0.22455849  0.00000004
154.00000000  0.22785032  -0.22392327  0.00000002
155.00000000  0.22717513  -0.22328284  0.00000000
156.00000000  0.22649670  -0.22263911  -0.00000001
157.00000000  0.22581670  -0.22199374  -0.00000000
158.00000000  0.22513524  -0.22134684  0.00000001
159.00000000  0.22445226  -0.22069828  0.00000002
160.00000000  0.22376768  -0.22004798  0.00000003
161.00000000  0.22308065  -0.21939515  0.00000005
162.00000000  0.22238958  -0.21873827  0.00000006
163.00000000  0.22169270  -0.21807566  0.00000008
164.00000000  0.22098835  -0.21740572  0.00000010
165.00000000  0.22027515  -0.21672714  0.00000011
166.00000000  0.21955229  -0.21603915  0.00000011
